cycle_index,time,focus_score_ratio,full_tenengrad,full_laplacian_var,full_brenner,full_highfreq_ratio,full_local_contrast,full_edge_width,full_halo_width,full_brightness_mean,full_brightness_std,full_red_blue_ratio,full_modified_laplacian,full_dct_energy,full_smd,full_entropy,roi_tenengrad,roi_laplacian_var,roi_brenner,roi_highfreq_ratio,roi_local_contrast,roi_edge_width,roi_halo_width,roi_brightness_mean,roi_brightness_std,roi_red_blue_ratio,roi_modified_laplacian,roi_dct_energy,roi_smd,roi_entropy
80,2026-07-04 22:11:38,1.7216080671751643,24294.28190720561,42447.265839062326,1052.6063936141204,0.2470259679276842,0.3532666831378663,51.0,2.0,53.62741262971564,49.169809649806055,1.936555139063208,67.12258838527372,0.15332843345916228,6.317523462785365,6.939876617429253,39973.556777777776,88141.54750548098,1823.411196868009,0.38495554882344873,0.367462640325136,74.0,4.0,74.87631111111111,51.567051829555844,1.5699086742124613,119.03191111111111,0.15317838283020588,10.522748049052396,6.457842533277884
81,2026-07-04 22:11:44,1.731253280979508,24141.387977653994,42294.267560060056,1046.8210675489847,0.23884960031039806,0.3414722976551254,51.0,2.0,55.38591418061939,49.864548924459996,1.988912418036743,66.84691118437078,0.1456168128205469,6.299483520057942,6.95869449769602,37491.895,85636.95957496841,1733.5669798657718,0.4167851104312362,0.30643026677151847,120.0,5.0,85.64242222222222,48.43065012433937,1.8752349764525138,116.8788,0.12243908431451815,10.388099219620958,6.430360805482862
82,2026-07-04 22:11:50,1.7174463622614866,24058.534022443444,42116.516761747785,1043.0162350777046,0.21888345760162234,0.32606032357923526,51.0,2.0,58.847087792519936,51.88657611155218,1.9509376236566487,67.21069555191062,0.13141886569465677,6.338598091104336,7.0816964534390925,38573.07173333333,86700.93362176,1773.3047371364653,0.40190123363114305,0.33385107604252695,120.0,5.0,80.49927777777778,49.83329743065101,1.693446950401862,117.9040888888889,0.13596798961166556,10.468193979933112,6.6358253971806835
83,2026-07-04 22:11:55,1.7162902369037496,23866.24014039333,42069.61820863838,1034.44452836844,0.220774670061987,0.329824359779225,51.0,2.0,57.77618266560567,51.516817831064,1.893124128670273,66.92856910859574,0.13368930083266625,6.302599646616912,7.054722056177735,38976.12386666667,87081.54166622025,1787.2136073825504,0.3974981689546028,0.34254299334219535,38.0,1.0,79.31758888888889,50.31468168291646,1.6448437892430654,118.31915555555555,0.13953148005935945,10.501833890746934,6.658047082460179
84,2026-07-04 22:12:01,1.7198169899520699,23833.094503629603,41883.79136255002,1035.7108823178105,0.21568887680060903,0.31916706643185055,51.0,2.0,59.217874571674486,52.25711624879025,1.9956031055829908,66.9744039982461,0.127722922386329,6.327508220493755,7.060862616879334,36788.48168888889,84838.15833502024,1706.9010011185683,0.42176382513244126,0.29454340550902686,31.0,1.0,88.08483333333334,47.791166233648475,1.9014018851355143,116.06564444444444,0.1154380448166697,10.33680602006689,6.435995986791822
85,2026-07-04 22:12:06,1.7127175252650213,24120.621307468697,42210.009170617006,1045.950419135875,0.23703893046007266,0.34238685749347625,51.0,2.0,55.14528354742842,50.03947234100596,1.9569451167478313,66.92924103155399,0.1456691333238551,6.308856163517342,6.974802442083306,39094.6266,87060.00936222765,1790.6934507829978,0.3898368795382745,0.34421360583996774,38.0,1.0,78.50774444444444,50.838027608618845,1.6343289109742212,117.96984444444445,0.1416255576000575,10.455585284280936,6.539481987196557
86,2026-07-04 22:12:12,1.7423755237897767,24143.58899629732,42368.13448844828,1047.0691018169382,0.24851236397798368,0.3463412783988174,51.0,2.0,54.72395943290514,48.885797200321065,1.9693958148850619,67.24992286080843,0.14975742067662398,6.329483041738934,6.974751735145607,39577.75744444445,87796.67024087654,1809.2055872483222,0.396113433194079,0.35278416800805285,120.0,3.0,77.58365555555555,50.666391463871264,1.7013257368091,118.72524444444444,0.14601375677264686,10.506404682274248,6.540998889955787
87,2026-07-04 22:12:18,1.7268888010551748,23666.90548013057,41804.91557879841,1030.1186074094794,0.2317771784082794,0.32344608540768416,51.0,2.0,57.86172393913312,50.26068660164579,2.0456932650085426,66.67507754518732,0.1343910921540687,6.29964358875549,7.023530819404633,37404.61586666667,85450.65451694616,1729.3672706935122,0.4216873812135166,0.30908585639811814,120.0,5.0,84.96462222222222,48.09746601747049,1.8510928274915357,116.78475555555555,0.12384218350261764,10.383723522853959,6.5622314582489345
88,2026-07-04 22:12:23,1.7328309912044817,24212.804937314257,42310.363408629004,1049.4999885156503,0.24224224373885625,0.34119168070824085,51.0,2.0,56.002242111502675,49.593259715186235,1.9525336682472583,67.39463801419362,0.14469198484887602,6.354110544527274,7.017665415398012,40701.39342222222,88909.65310177779,1850.5731263982102,0.3853097943522709,0.3855508529148994,121.0,3.0,72.36604444444444,51.89766222864017,1.5232019858465458,119.8398888888889,0.16250403408149872,10.583634336677815,6.434089987451738
89,2026-07-04 22:12:29,1.7321959844769848,24332.246486106826,42326.32085063523,1052.1213183382197,0.22205151377931784,0.33487852952673075,51.0,2.0,57.71535638306511,51.76827579522364,1.9340151254066997,67.21717727398217,0.13646141747954052,6.334014971127241,7.054517653715342,38380.53433333334,86576.37222636987,1766.1063534675616,0.4027531442124185,0.3257613735358501,38.0,1.0,82.32111111111111,49.72808661878548,1.7967579443722395,117.91666666666667,0.13114855081906618,10.46613712374582,6.544379172955814
90,2026-07-04 22:12:35,1.7080430039314034,23357.871106500803,41448.709911176404,1016.4269624860583,0.206507285334695,0.3081893319926936,51.0,2.0,60.881162000422236,52.87233397891257,2.0026180951329553,66.25608587622001,0.12021959260591053,6.263036887867463,7.103861962842837,36780.96086666667,84823.25111911062,1705.8395413870246,0.42285783570614927,0.29475253846428545,38.0,1.0,87.9339,47.75297009623822,1.838067753141095,116.38553333333333,0.11583147016142108,10.355758082497212,6.76261919164868
91,2026-07-04 22:12:40,1.7210535878259992,24300.608729720512,42401.27300441352,1052.813707771567,0.23883710922952653,0.33970244842094227,51.0,2.0,56.32861803108303,49.98028282635501,1.92200940549575,67.42579615765626,0.1433659719455259,6.353785877215869,7.0187099409606795,39536.28835555555,87817.05900014615,1808.5576621923938,0.40055288482552914,0.35555961380216705,121.0,2.0,76.69875555555555,50.3749197584828,1.5789324147355035,118.64262222222223,0.1486242478097026,10.497302118171683,6.280526946481548
92,2026-07-04 22:12:46,1.7213918733165356,23963.118203631228,42114.67084759704,1040.2600075449561,0.23699309130349006,0.33413375487665065,51.0,2.0,56.181729785471845,49.95648013869599,2.0179232245899588,66.68934829562986,0.1415442499865531,6.287117696055644,6.960938991918187,36994.590777777776,85144.89650024247,1714.9088087248322,0.419549652872775,0.2965921611975641,31.0,1.0,87.44234444444444,48.0294086790493,1.8863361904904234,116.18406666666667,0.1173869895690923,10.333879598662207,6.479058422927553
93,2026-07-04 22:12:52,1.7374971347357164,24093.218679458238,42243.63628284945,1045.0751947221406,0.2404338517323709,0.3410066732215163,51.0,2.0,55.408366760316355,49.681674638788266,1.997531028934832,66.95534046803189,0.14565287704017477,6.3061561942156565,6.974003678461314,39451.30386666667,87642.34616020544,1805.508048098434,0.3982194523102382,0.35399610951285443,121.0,2.0,77.0620111111111,50.48238910924932,1.6853785653450097,118.4756,0.1470453053074474,10.490769230769232,6.439305916569711
94,2026-07-04 22:12:57,1.7158333078613188,24050.17271870991,42238.624308147024,1044.3636473801942,0.24582806719404288,0.34312528437571355,51.0,2.0,55.104250572454,49.10811328487465,1.9547750229860175,66.98313493674587,0.14727594956486503,6.319989318427167,6.977462222399256,38744.293666666665,87154.50437155111,1779.8609507829979,0.4069443929396055,0.33393778397914003,121.0,3.0,80.8568,49.61802656723327,1.6441814802953227,118.16168888888889,0.1361494256324767,10.487251950947602,6.651422905643305
95,2026-07-04 22:13:03,1.7226847441493613,23887.029515890674,41955.001665759446,1037.2186023511244,0.23570366042787275,0.32473937165494937,51.0,2.0,58.50028216704289,49.990918287896555,2.031522624388421,67.13626435194959,0.13481270599510198,6.346429599941304,6.988853615418112,36932.379977777775,84922.8794607284,1712.4423545861296,0.4195700376209316,0.2962482151795391,35.0,1.0,87.83487777777778,48.02715679912027,1.9023573348271519,116.3501111111111,0.11613022429631066,10.361889632107022,6.5513964642375155
96,2026-07-04 22:13:08,1.729222420233691,24392.15888237491,42409.105166639376,1054.8445460357302,0.22392026504039442,0.3402584725871683,51.0,2.0,56.821764822904655,51.56986173542662,1.9131154310032323,67.45495883203144,0.13983606084259065,6.3527014604302625,7.067651321678507,39424.467066666664,87587.9442463921,1803.7658109619688,0.40122829738853444,0.35299610430517614,121.0,2.0,77.00604444444444,50.265346657272765,1.6373376663268981,118.38944444444445,0.14769948666321672,10.476627647714604,6.459971585468338
97,2026-07-04 22:13:14,1.7203044101882934,23868.289357227535,42025.970234280525,1034.6027813677692,0.220495594868666,0.3276955640469103,51.0,2.0,58.139763020283546,51.57441023656048,1.91797837653316,66.9079221949754,0.1327545011620551,6.301090040853915,7.082341353744804,38817.16951111111,87044.37705955557,1781.6369407158836,0.3925316433419194,0.335937010809992,35.0,1.0,80.16186666666667,50.55477073063101,1.7039056791038865,117.95262222222222,0.13675719047646948,10.444905239687849,6.712285365594839
98,2026-07-04 22:13:20,1.383177297652942,13401.3242748916,31951.527205158567,646.2652788986816,0.5529208495130623,0.05630361792557184,90.0,5.0,175.07506962827028,25.74031178462673,0.9971439781807042,47.11554435909512,0.014226052050380522,4.304619342162168,1.2414619605073167,27413.48706666667,72551.51022748445,1357.96201901566,0.5868895863551272,0.12527552051519833,97.0,5.0,170.2631888888889,35.91320011806072,0.9550727079648501,105.11831111111111,0.03011370185492509,9.549799331103678,2.446247482698084
99,2026-07-04 22:13:25,1.7443779198762726,24347.596172272115,42455.961389676566,1054.2766295936942,0.24338334486793725,0.35262366310073096,51.0,2.0,54.124088539552105,49.56711992276236,1.941483778653591,67.26635756857269,0.15133267356727612,6.336942032704907,6.97754790455481,41222.899933333334,89390.09474342666,1870.0564093959733,0.38131367240572533,0.3980760907989267,121.0,3.0,70.7044,52.42257357894593,1.521511184273195,120.07808888888889,0.168848051901919,10.600685618729097,6.2253252196884565
100,2026-07-04 22:13:31,1.735215315588667,24386.56497352908,42580.732267679734,1055.9698945132495,0.25039858019437444,0.352702581309036,51.0,2.0,53.993236110885555,48.904719018327484,1.9421504848692988,67.07789231368855,0.15414990908283485,6.308464854421077,6.945892967825921,38943.420244444445,87231.38925111653,1787.3590492170024,0.4024067801300427,0.3384581772433099,121.0,3.0,79.8595888888889,49.99101792931171,1.732146949803649,118.01193333333333,0.1386013942233436,10.461309921962096,6.614988937729343
101,2026-07-04 22:13:37,1.716861840298065,23733.37862960196,41872.71354806737,1032.3186997085536,0.23268049546585,0.3222932673387866,51.0,2.0,58.080319153255275,50.222096791219585,2.0474909768221963,66.85223987852608,0.13413271476826596,6.313322994048935,6.965294100738367,37052.94411111111,85077.58072673136,1717.1842281879194,0.4170065258964952,0.3003423534531381,35.0,1.0,87.00506666666666,48.20747587132565,1.8616617658406658,116.57471111111111,0.11820854212466955,10.380384615384616,6.629065881619393
102,2026-07-04 22:13:42,1.712940790378516,24355.39198077204,42447.395275743205,1054.266259928737,0.24284047700646014,0.34666155073795835,51.0,2.0,55.20469188982899,49.58463108791506,1.9172835826687487,67.42605599493318,0.1482942274443316,6.3495211625571315,6.989530360372974,39431.98742222222,87508.91150236246,1803.6103914988814,0.38927843317936495,0.35169294867016937,38.0,4.0,77.43393333333333,51.040619680973485,1.587978079092921,118.5842,0.14528831073377665,10.497474916387961,6.664551116489207
103,2026-07-04 22:13:48,1.7140923651146966,24044.507638809944,42073.67010323561,1041.0233540831514,0.21783756836002055,0.3237495109739301,51.0,2.0,59.264728510645206,52.0241140379895,1.9507978062408995,67.04600946782078,0.13035231996991664,6.32072730187625,7.077467544188062,36534.419111111114,84650.75821387656,1698.3886577181208,0.431638309738461,0.2884452247644949,31.0,1.0,89.37471111111111,47.158613593146,1.8752841358894687,116.12017777777778,0.11281895564327886,10.345624303232999,6.430144690501241
104,2026-07-04 22:13:53,1.731586142739126,24080.142821183235,42186.027091164346,1043.0257630858182,0.21658338244453534,0.33232601496340236,51.0,2.0,57.35816234145866,52.18618883721576,1.944192638483305,66.91949307371259,0.13481425470058334,6.302060560907037,7.044741400598265,38799.5862,86941.22599683506,1781.5982774049216,0.40447782249819564,0.3397718005611347,120.0,2.0,79.50364444444445,49.78658998438817,1.727919745805665,117.97304444444444,0.13935736946659466,10.460189520624304,6.581595596448466
105,2026-07-04 22:13:59,1.7343620363917291,24379.547497442225,42486.85468603017,1056.2482894992013,0.24127601669177082,0.3437810841249021,51.0,2.0,55.757464231774854,49.84773051955412,1.9311921383270254,67.64933944492262,0.1457559232395975,6.37999186933002,7.003635437186538,40718.92071111111,88925.51323575113,1851.5936800894856,0.3777271527096302,0.3857947944667692,121.0,3.0,72.39627777777778,52.434341561937735,1.551761760520058,119.69133333333333,0.16140603377311055,10.571839464882943,6.409114143411755
106,2026-07-04 22:14:05,1.728049550653187,23980.84617836205,42150.56351432808,1041.1578907882686,0.23738171708483966,0.3326702214752265,51.0,2.0,56.58731141497637,49.883666239189665,2.029447251559399,66.87271627393345,0.14100414643441253,6.30504160742287,6.967133775831851,37229.34717777778,85381.50769722025,1723.9498489932885,0.4192564537954165,0.30318941495918983,35.0,1.0,86.34606666666667,48.18021924764468,1.888144221808935,116.7812,0.12011162447058366,10.38917502787068,6.458807532957923
107,2026-07-04 22:14:10,1.7254084480134415,24092.547505562143,42165.85094328256,1044.5988275229784,0.23267872664087394,0.33768239688705176,51.0,2.0,55.891718904785876,50.50479167167621,1.9915625761704443,66.81745010312292,0.14213336447623287,6.295916342159877,6.996943106571741,39401.07266666667,87501.92250943209,1802.4783277404922,0.39108694800334964,0.3545206039187609,121.0,2.0,76.78198888888889,50.889211190584156,1.6528266391446058,118.39937777777777,0.14724495279238498,10.483004459308807,6.628585977260543
108,2026-07-04 22:14:16,1.7339946819796737,24279.554872354936,42441.85772589621,1051.3633455785666,0.24731315302204793,0.3457319548639705,51.0,2.0,55.040452401058836,49.11727830985181,1.9549920152735363,66.96280469980674,0.1495127413016802,6.299535764400865,6.954109536673888,40020.1042,88228.36138370323,1825.6896812080536,0.3857338910405583,0.36618782501393743,38.0,4.0,75.19127777777778,51.55655580180916,1.625442637721668,118.94633333333333,0.15251718509338216,10.512006688963211,6.509783894813372
109,2026-07-04 22:14:22,1.7242970395627164,23766.204049401564,41841.03523262495,1033.058299451674,0.22635510715262183,0.3189778566258641,51.0,2.0,59.20787794143917,50.93133548944886,2.0507699942510125,66.87866411160012,0.13022489690762493,6.320512476194764,6.999356578877242,37088.59982222222,85208.35837356247,1718.3258780760625,0.4218941358646039,0.30283370825536504,35.0,1.0,86.0762111111111,47.918490547084104,1.8810148415985826,116.44928888888889,0.12065573031781428,10.353628762541806,6.236047948570902
110,2026-07-04 22:14:27,1.724954238038459,24042.75597422739,42166.062924865815,1041.9653676807995,0.21973053744794716,0.32901447793817407,51.0,2.0,58.33481048118616,51.823737236749054,1.9270963118445126,67.21368368059503,0.13288511403373257,6.3345063927431795,7.101151072950833,39985.7048,88100.54128282666,1824.624004474273,0.38756061834261113,0.3655336334697539,121.0,3.0,75.2825,51.41941942252946,1.5764357185153375,119.06068888888889,0.15233086810998023,10.533138238573022,6.465943366105435
111,2026-07-04 22:14:33,1.7270970171862103,24218.222337479903,42332.33951595776,1049.0112027624086,0.22758535896942536,0.33441304100202573,51.0,2.0,57.44107073257872,51.094733124609576,1.9354204989288613,67.3477130259675,0.13742942578683487,6.343958654633182,7.056147870948545,38368.0902,86692.59621716099,1766.026985458613,0.4135995765422575,0.32828895766362415,38.0,1.0,81.73174444444444,49.050378920964995,1.7370738948058244,117.71184444444444,0.133272111047717,10.444570791527314,6.659520501663538
112,2026-07-04 22:14:39,1.724462223831698,23936.688028809458,42072.66140173854,1040.1541410070417,0.23204782560043669,0.32490252859391955,51.0,2.0,58.0941057537717,50.39554736086301,2.0437341290139948,66.99180294590512,0.1351831107351377,6.3266524015245835,6.987112958169812,37316.03546666667,85492.78331432889,1726.8968288590604,0.41970999484515703,0.30695827197175046,74.0,1.0,85.51413333333333,48.16871945134334,1.8557165456678262,116.84506666666667,0.12232785806609638,10.392525083612039,6.485043319049787
113,2026-07-04 22:14:45,1.7155995175040293,24017.894351787192,42174.833519123764,1043.0295447265125,0.24030170616255397,0.33459996813238174,51.0,2.0,56.42065523653312,49.645008357065414,1.9804775055078243,66.96866524838819,0.14202272137561212,6.311511387365985,6.991848522298016,39684.15822222222,87844.75555555554,1813.1810067114093,0.384520532199919,0.3579597554786489,38.0,4.0,76.29255555555555,51.44044679823911,1.5802040474239718,118.55704444444444,0.14863793034518996,10.487686733556298,6.386175402462826
114,2026-07-04 22:14:50,1.71865536738872,23951.919192636862,42135.447781564304,1039.9377566244846,0.23667174201482857,0.3326106826529471,51.0,2.0,56.56216505351024,49.97674862300867,2.0080600485115467,66.8267250759212,0.14030155168532232,6.296275100431091,6.991297155820716,37459.489466666666,85550.38946876841,1731.590850111857,0.40837620902928484,0.30876177704474717,35.0,1.0,85.19897777777778,48.91668798477168,1.8407062419461881,117.08375555555556,0.12251295982895088,10.402168338907469,6.601047387856116
115,2026-07-04 22:14:56,1.7249576350220488,23974.728007210484,42088.42624883298,1040.8415351925055,0.23762827298330352,0.3365179400870233,51.0,2.0,56.02680383909576,49.891591638827066,2.0176067127099686,66.75525561492115,0.14253325840086367,6.297714354825358,6.968161376347831,38161.16186666667,86295.89583424001,1758.1700727069351,0.41454876628417914,0.3261284441862774,38.0,1.0,81.91232222222222,48.88985251843118,1.7528890273901623,117.49997777777777,0.13240660468014567,10.43829988851728,6.48821536732855
116,2026-07-04 22:15:02,1.726903882327707,24282.05069465872,42311.28573555069,1052.0065796989065,0.23337859820706242,0.3373668054761141,51.0,2.0,57.10516609285935,50.57480220056952,1.931589942660621,67.34810278188284,0.1398877157101998,6.357077357667036,7.039709177086827,39825.3818,88127.21829613778,1819.224860178971,0.3933556262895056,0.3620135524039378,121.0,3.0,76.05504444444445,50.93973643322974,1.590831303322763,119.29931111111111,0.15043859150349206,10.552564102564101,6.423667395875643
117,2026-07-04 22:15:07,1.7236860779548782,23728.723689445735,41831.29276662275,1028.75727716246,0.2169920021449136,0.31893579313284925,51.0,2.0,59.62323087354044,51.869610700470766,1.9737525404247251,66.81034314760382,0.1275973289787088,6.3034446841153,7.06321638068316,36993.14982222222,85197.31911593876,1715.7195302013424,0.42056683715162224,0.3001207438873056,35.0,1.0,87.00134444444444,47.978450815307845,1.89401333865048,116.68184444444445,0.11823139035316665,10.384888517279823,6.47040966165004
118,2026-07-04 22:15:13,1.7192553525330885,23997.569488201763,42088.48063801268,1040.6163113521734,0.22025338094334898,0.3263495588521,51.0,2.0,58.268579380288095,51.75116553205607,1.9433333102025385,67.0654911736525,0.13236408231578056,6.319551468520352,7.073326915197845,39099.360377777775,87163.05209929432,1791.0035850111858,0.393217019213336,0.34920116244918115,74.0,1.0,77.63826666666667,50.60989729836558,1.6575210853279865,118.4957111111111,0.14410455023469235,10.496911928651059,6.629143338948673
119,2026-07-04 22:15:19,1.7292137814242037,24415.26266503727,42558.75470329543,1057.7799007616975,0.24816793434369755,0.3502481351748149,51.0,2.0,54.46843586079218,49.16784865948614,1.9240987000231768,67.31802864705978,0.15208662033662967,6.337175221038578,6.969193598881004,39200.83555555555,87487.51343833284,1795.7572483221477,0.40053290406075537,0.34559810113636136,38.0,4.0,78.4172,50.2228012598085,1.6711484543870254,118.57637777777778,0.14308365607668297,10.483232998885173,6.492377018257663
120,2026-07-04 22:15:24,1.7248564650623965,23781.663131120386,41945.90146032001,1034.0230314477262,0.23399614352381065,0.32946121495444086,51.0,2.0,56.94427200902935,50.13958498127225,2.046071337657063,66.90449762086493,0.13796475264753705,6.312739034045178,6.917786900684233,37062.219333333334,85229.26381250173,1717.7301454138703,0.4224917987938047,0.30178084659224663,120.0,5.0,86.31575555555555,47.874972452399646,1.8852427110349161,116.47795555555555,0.12010979813694292,10.358444816053511,6.323933669649293
121,2026-07-04 22:15:30,1.7323147532287189,24280.539949981325,42439.232478789745,1052.2669844650516,0.24519486770466167,0.3444753791024721,51.0,2.0,55.36094138233431,49.35168659920135,1.951582600760774,67.47642179709956,0.14789721047768892,6.354643462320313,6.983810800524517,40250.81168888889,88461.75927698766,1834.723495525727,0.3915258157015495,0.37302470122608367,121.0,3.0,74.189,51.28718218792857,1.5644510130569182,119.38262222222222,0.15667493445651137,10.556560758082497,6.281734445585967
122,2026-07-04 22:15:36,1.7279823992158831,24140.806165451388,42279.760302793526,1047.3228073389873,0.24548234397875593,0.3368211772411037,51.0,2.0,56.49817403413612,49.227453787693406,1.9759702780721107,67.22325300030856,0.14367246542828832,6.341637525673621,6.968707158538864,38813.49237777778,86946.3252040884,1781.713260626398,0.39936009186306837,0.3371781712096597,38.0,1.0,80.07133333333333,50.13978793112091,1.723470312163559,117.82293333333334,0.13735991656361674,10.448634336677815,6.577357046371371
123,2026-07-04 22:15:41,1.7306355948466177,24003.59264010913,42020.65785041231,1041.2346879640922,0.2225444745698179,0.3226256246141282,51.0,2.0,59.21533506828848,51.472226605802135,1.9866278718325054,66.91938548484012,0.13100486890674365,6.321788019503877,7.049523228589823,37258.00931111111,85451.50080762024,1724.9272091722596,0.43074857424133295,0.3036035315110994,35.0,1.0,86.33408888888889,47.55888871415555,1.8620704976303095,117.03504444444444,0.1209397599585663,10.405406911928651,6.529975407934844
124,2026-07-04 22:15:47,1.7216921233098859,23874.152583350926,42026.7631141036,1034.4258383021302,0.21834363411150853,0.32987247427207744,51.0,2.0,57.6829873572925,51.866847628863866,1.8964240095406237,66.9379354304367,0.13310770898193766,6.307150092817362,7.082666603944722,39867.40673333334,88173.7173295995,1820.2752628635346,0.3903306542176739,0.36392357764518796,121.0,2.0,75.46932222222222,51.14961771320763,1.5674837440016973,119.14357777777778,0.15221275939896003,10.534163879598662,6.308906698758351
125,2026-07-04 22:15:53,1.7332135310253574,24201.872066680742,42280.36749460651,1047.8056539968125,0.22473807643036295,0.32891044674509523,51.0,2.0,58.45549576140442,51.363670900319185,1.9351951963869687,67.26405760267632,0.13473934523574024,6.33147199755812,7.078453590464375,38155.498377777774,86139.05113102174,1757.5900167785235,0.4082302989047382,0.31914057053552497,38.0,1.0,83.73584444444444,49.24915565726564,1.8177793612764335,117.82344444444445,0.12823163767605186,10.476081382385729,6.642620549545481
126,2026-07-04 22:15:58,1.7284839980071265,24089.062440115627,42251.4268030404,1045.8204723174617,0.23837667121414016,0.338785431222443,51.0,2.0,55.72964438832681,49.89848300463689,1.9946086357019157,66.97384981405395,0.1441815966334578,6.3153831220327925,6.987545161476965,38711.20895555556,86808.88882735356,1778.6224384787472,0.400733599001513,0.34002568530374727,120.0,2.0,79.62067777777777,49.969405452920846,1.7353392822954012,118.04226666666666,0.13861546511544626,10.482898550724638,6.551619135420858
127,2026-07-04 22:16:04,1.7314496598821338,24406.976990191142,42546.85279795161,1056.502951169854,0.2499869992673933,0.3539281744326018,51.0,2.0,53.942305974633385,48.92562083374062,1.9278793013503999,67.18689405135034,0.154354879469238,6.3230815433247525,6.944346007048361,40466.93326666667,88687.10583142666,1843.0959395973155,0.38241943281094787,0.37673161438267994,121.0,3.0,73.71847777777778,52.01408869735366,1.5564984364755188,119.35644444444445,0.1575059292177032,10.55366220735786,6.438126026072926
128,2026-07-04 22:16:10,1.7288706970868237,23925.47564025529,42065.66203162212,1038.9991247038224,0.23812645138393562,0.3332763128024365,51.0,2.0,56.47955608425224,49.802751838731346,2.032779684761753,66.98179921074427,0.14079467285018105,6.313576360172114,6.941835250289529,37286.64224444445,85427.77562838467,1725.761342281879,0.4201412984482617,0.3057161289120168,35.0,1.0,85.7713,48.154251879639645,1.8820412160018152,116.56831111111111,0.12150224617660496,10.365323299888518,6.357655917217348
129,2026-07-04 22:16:15,1.7150029209484394,24143.172958247396,42221.559182067766,1046.6527859553112,0.23910028932311397,0.33756075763468246,51.0,2.0,56.24620901472952,49.831709505017066,1.9769414646380723,66.99354060769443,0.14346427360913977,6.31631228192824,7.007767397258392,38907.804355555556,86865.52368293135,1783.887639821029,0.39082427449441437,0.34217900246912875,74.0,1.0,78.86826666666667,50.64938193871011,1.670038566465052,117.91844444444445,0.14037551233563533,10.454470457079154,6.662963009021631
130,2026-07-04 22:16:21,1.7234682590553099,24362.244273430013,42450.734537122626,1054.2152178954748,0.23296085028404107,0.34013613476879334,51.0,2.0,56.65904781817886,50.5761989580129,1.897304960669908,67.28179149682511,0.14200754943607616,6.332208450374732,7.0366773328683685,39284.10211111111,87462.65933055556,1798.8502348993288,0.3933764506179849,0.3484476897570898,38.0,1.0,78.10118888888888,50.72152463016827,1.6510058596115225,118.515,0.1432726377997144,10.485501672240801,6.548757813268143
131,2026-07-04 22:16:27,1.7242707290453172,23588.961328905272,41718.54235197437,1023.8657314945781,0.21238931549102563,0.31847563035878884,51.0,2.0,59.326269345697256,52.3300829116258,1.9719012110669907,66.55694090325933,0.12667247843485507,6.280883066798195,7.04913712084187,36773.25944444445,84916.8316527284,1706.91798098434,0.4322076426021884,0.29485621263426876,31.0,1.0,87.77446666666667,47.22794607296734,1.8936352995443086,116.25973333333333,0.11685291684641581,10.34516164994426,6.16983757588762
132,2026-07-04 22:16:32,1.7234755443974474,24250.811634214075,42330.48199011334,1050.4409033683569,0.22408526881833404,0.3341133815204425,51.0,2.0,57.14589355603553,51.55922402545154,1.918492416363507,67.28612347142602,0.13706266318766902,6.339252357443951,7.062876713912258,39647.622955555555,87795.75390737728,1811.9399552572709,0.39401628411439743,0.3565852111467831,121.0,3.0,76.6661,50.84126200146011,1.5974120398776523,118.74402222222223,0.14816033414613364,10.51696209587514,6.496808775513777
133,2026-07-04 22:16:38,1.383177297652942,13401.3242748916,31951.527205158567,646.2652788986816,0.5529208495130623,0.05630361792557184,90.0,5.0,175.07506962827028,25.74031178462673,0.9971439781807042,47.11554435909512,0.014226052050380522,4.304619342162168,1.2414619605073167,27413.48706666667,72551.51022748445,1357.96201901566,0.5868895863551272,0.12527552051519833,97.0,5.0,170.2631888888889,35.91320011806072,0.9550727079648501,105.11831111111111,0.03011370185492509,9.549799331103678,2.446247482698084
134,2026-07-04 22:16:43,1.734559498196007,23819.372842132616,41991.980049127626,1036.0147266332128,0.2322256962395361,0.3286086684624789,51.0,2.0,57.053186457605925,50.3136194859014,2.0406246102991985,66.62929340500511,0.1375752633881807,6.290053641448138,6.986229314184863,37493.719577777774,85757.00595049432,1733.2205928411634,0.4284561632684105,0.3080693362924581,38.0,1.0,85.22198888888889,47.744157977004996,1.856859278031886,116.88235555555555,0.12404497168645613,10.385434782608694,6.477806179364409
135,2026-07-04 22:16:49,1.7311398808067973,24192.45042182958,42339.62644360286,1049.1559747741214,0.24143231622914535,0.3449257693686409,51.0,2.0,54.86674509151144,49.6777018438667,1.9446443130675783,67.11884713448202,0.14763448071745816,6.321276668214855,6.990236793785403,40534.876266666666,88723.74083882666,1844.7907438478746,0.3827244184251531,0.37998585138205365,121.0,2.0,73.08638888888889,51.97167576097889,1.5455751230570192,119.43962222222223,0.16015024522524737,10.551148272017837,6.234190976347778
136,2026-07-04 22:16:55,1.7072522336730616,23905.3426908586,42050.08912625687,1038.4942366999817,0.23456635433522094,0.3258254691120365,51.0,2.0,58.02533819445572,50.13056014462138,2.0032364768578983,67.04000276077107,0.1358114881111833,6.329619536213134,7.032583165927971,36928.238333333335,85028.35397250322,1712.0670525727069,0.41008520497233425,0.29543812629150584,31.0,1.0,88.22852222222222,48.55007391955186,1.851123110924904,116.29884444444444,0.11489816227338347,10.36572463768116,6.824832068321238
