cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
9,2026-06-25 21:02:03,True,False,moving,555.5942897502083,442.5874270848154,495.294,401.176,-60.30028975020832,-41.41142708481539,10.0,984020,8566,21848,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0009_20260625_210200_488_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0009_20260625_210200_488_action_2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0009_20260625_210200_488_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0009_20260625_210200_488_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0009_20260625_210200_488_action_2_b_mask.png
10,2026-06-25 21:02:06,True,False,moving,555.5940623539215,442.58957787126803,495.294,401.176,-60.300062353921476,-41.413577871268046,10.0,984060,8584,21814,2,左上,True,False,0.0,-20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0010_20260625_210203_981_action_2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0010_20260625_210203_981_action_2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0010_20260625_210203_981_action_2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0010_20260625_210203_981_action_2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0010_20260625_210203_981_action_2_b_mask.png
11,2026-06-25 21:02:09,True,False,moving,475.07454545454544,363.00272727272727,495.294,401.176,20.21945454545454,38.17327272727272,10.0,1100,8598,21798,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0011_20260625_210207_459_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0011_20260625_210207_459_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0011_20260625_210207_459_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0011_20260625_210207_459_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0011_20260625_210207_459_action_-2_b_mask.png
12,2026-06-25 21:02:13,True,False,moving,475.78507992895203,365.86856127886324,495.294,401.176,19.508920071047953,35.30743872113675,10.0,1126,8573,21876,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0012_20260625_210211_375_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0012_20260625_210211_375_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0012_20260625_210211_375_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0012_20260625_210211_375_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0012_20260625_210211_375_action_-2_b_mask.png
13,2026-06-25 21:02:17,True,False,moving,477.55454545454546,368.51181818181817,495.294,401.176,17.73945454545452,32.66418181818182,10.0,1100,8652,21930,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0013_20260625_210214_856_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0013_20260625_210214_856_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0013_20260625_210214_856_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0013_20260625_210214_856_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0013_20260625_210214_856_action_-2_b_mask.png
14,2026-06-25 21:02:20,True,False,moving,478.93243243243245,371.74594594594595,495.294,401.176,16.361567567567533,29.43005405405404,10.0,1110,8525,21776,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0014_20260625_210218_356_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0014_20260625_210218_356_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0014_20260625_210218_356_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0014_20260625_210218_356_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0014_20260625_210218_356_action_-2_b_mask.png
15,2026-06-25 21:02:24,True,False,moving,480.82074613284806,375.4513193812557,495.294,401.176,14.473253867151925,25.724680618744287,10.0,1099,8566,21766,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0015_20260625_210221_854_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0015_20260625_210221_854_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0015_20260625_210221_854_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0015_20260625_210221_854_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0015_20260625_210221_854_action_-2_b_mask.png
16,2026-06-25 21:02:27,True,False,moving,483.0126467931346,378.8888888888889,495.294,401.176,12.28135320686539,22.287111111111074,10.0,1107,8521,21831,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0016_20260625_210225_327_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0016_20260625_210225_327_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0016_20260625_210225_327_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0016_20260625_210225_327_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0016_20260625_210225_327_action_-2_b_mask.png
17,2026-06-25 21:02:31,True,False,moving,484.5461811722913,382.98046181172293,495.294,401.176,10.74781882770867,18.195538188277055,10.0,1126,8552,21772,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0017_20260625_210228_814_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0017_20260625_210228_814_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0017_20260625_210228_814_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0017_20260625_210228_814_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0017_20260625_210228_814_action_-2_b_mask.png
18,2026-06-25 21:02:37,True,False,moving,487.5055248618784,387.3241252302026,495.294,401.176,7.788475138121555,13.851874769797405,10.0,1086,8555,21818,-20,下,True,False,20.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0018_20260625_210232_571_action_-20_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0018_20260625_210232_571_action_-20_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0018_20260625_210232_571_action_-20_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0018_20260625_210232_571_action_-20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0018_20260625_210232_571_action_-20_b_mask.png
19,2026-06-25 21:02:38,True,True,center_aligned,489.4932855863921,397.01790510295433,495.294,401.176,5.800714413607864,4.1580948970456575,10.0,1117,8596,21829,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0019_20260625_210238_475_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0019_20260625_210238_475_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0019_20260625_210238_475_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0019_20260625_210238_475_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0019_20260625_210238_475_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0019_20260625_210238_475_action_0_b_mask.png
1,2026-06-25 21:07:37,True,False,moving,490.18576709796673,396.6598890942699,495.294,401.176,5.108232902033251,4.516110905730102,5.0,1082,8632,21668,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0001_20260625_210732_081_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0001_20260625_210732_081_action_10_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_210732_081_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0001_20260625_210732_081_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_210732_081_action_10_b_mask.png
2,2026-06-25 21:07:38,True,True,center_aligned,494.57633242999094,398.40831074977416,495.294,401.176,0.7176675700090414,2.7676892502258283,5.0,1107,8600,21619,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0002_20260625_210737_972_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0002_20260625_210737_972_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0002_20260625_210737_972_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0002_20260625_210737_972_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0002_20260625_210737_972_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0002_20260625_210737_972_action_0_b_mask.png
1,2026-06-25 21:12:33,True,True,center_aligned,492.40832773673606,396.5198119543318,495.294,401.176,2.8856722632639276,4.656188045668216,5.0,1489,8270,20765,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0001_20260625_211233_567_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0001_20260625_211233_567_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211233_567_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0001_20260625_211233_567_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211233_567_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211233_567_action_0_b_mask.png
1,2026-06-25 21:13:13,True,False,moving,482.8277571251549,388.92110698058656,495.294,401.176,12.46624287484508,12.25489301941343,5.0,2421,8397,20997,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0001_20260625_211311_354_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0001_20260625_211311_354_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211311_354_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0001_20260625_211311_354_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211311_354_action_-2_b_mask.png
2,2026-06-25 21:13:17,True,False,moving,483.51707116413,389.8181818181818,495.294,401.176,11.776928835869967,11.357818181818175,5.0,2431,8383,20922,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0002_20260625_211314_673_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0002_20260625_211314_673_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0002_20260625_211314_673_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0002_20260625_211314_673_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0002_20260625_211314_673_action_-2_b_mask.png
3,2026-06-25 21:13:20,True,False,moving,485.4592847910383,394.04179233089184,495.294,401.176,9.834715208961654,7.13420766910815,5.0,2321,8334,20927,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0003_20260625_211318_121_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0003_20260625_211318_121_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0003_20260625_211318_121_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0003_20260625_211318_121_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0003_20260625_211318_121_action_-2_b_mask.png
4,2026-06-25 21:13:26,True,False,moving,487.03211382113824,396.76951219512193,495.294,401.176,8.261886178861744,4.406487804878054,5.0,2460,8386,21135,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0004_20260625_211321_542_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0004_20260625_211321_542_action_10_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0004_20260625_211321_542_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0004_20260625_211321_542_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0004_20260625_211321_542_action_10_b_mask.png
5,2026-06-25 21:13:27,True,True,center_aligned,494.7981340118745,402.23664122137404,495.294,401.176,0.49586598812550164,-1.0606412213740555,5.0,2358,8376,20855,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0005_20260625_211327_461_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0005_20260625_211327_461_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0005_20260625_211327_461_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0005_20260625_211327_461_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0005_20260625_211327_461_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0005_20260625_211327_461_action_0_b_mask.png
1,2026-06-25 21:14:49,True,True,center_aligned,491.745894909688,402.26313628899834,495.294,401.176,3.548105090311992,-1.0871362889983516,5.0,2436,8348,21189,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0001_20260625_211449_895_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0001_20260625_211449_895_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211449_895_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0001_20260625_211449_895_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211449_895_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211449_895_action_0_b_mask.png
1,2026-06-25 21:15:35,True,True,center_aligned,490.63712574850297,403.099001996008,495.294,401.176,4.656874251497015,-1.9230019960079971,5.0,2505,8637,21384,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_205507_178\overlays\step9_cycle_0001_20260625_211535_188_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_205507_178\frames\step9_cycle_0001_20260625_211535_188_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211535_188_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\masks\step9_cycle_0001_20260625_211535_188_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211535_188_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_205507_178\ab_masks\step9_cycle_0001_20260625_211535_188_action_0_b_mask.png
