timestamp,frame_index,step,phase,raw_angle,final_angle,angle_deg,baseline_angle,last_confirmed_angle_before,raw_delta_to_last,delta_from_baseline,final_delta_to_baseline,angle_source,edge_length_px,endpoints,trigger_type,controller_action,raw_image_path,overlay_image_path,reason
2026-07-17 22:15:53.601,36,5,pause,-35.95078262551124,-35.95078262551124,-35.95078262551124,-35.802916700309794,-35.950870459022134,8.78335108964734e-05,0.14786592520144382,0.14786592520144382,yolo_obb_long_edge,280.38647832041113,"[[472.9010925292969, 440.5998229980469], [699.8800048828125, 275.9877014160156]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221553_583_step7_realtime_frame_000036_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221553_583_step7_realtime_frame_000036_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:54.151,37,5,pause,-35.950989741702784,-35.950989741702784,-35.950989741702784,-35.802916700309794,-35.95078262551124,0.0002071161915466746,0.1480730413929905,0.1480730413929905,yolo_obb_long_edge,280.38687410207393,"[[664.0530395507812, 226.58689880371094], [437.07440185546875, 391.2000732421875]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221554_134_step7_realtime_frame_000037_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221554_134_step7_realtime_frame_000037_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:54.702,38,5,pause,-35.950989741702784,-35.950989741702784,-35.950989741702784,-35.802916700309794,-35.950989741702784,0.0,0.1480730413929905,0.1480730413929905,yolo_obb_long_edge,280.38687410207393,"[[664.0530395507812, 226.58689880371094], [437.07440185546875, 391.2000732421875]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221554_685_step7_realtime_frame_000038_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221554_685_step7_realtime_frame_000038_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:55.251,39,5,pause,-35.95088813929757,-35.95088813929757,-35.95088813929757,-35.802916700309794,-35.950989741702784,0.00010160240521628339,0.1479714389877742,0.1479714389877742,yolo_obb_long_edge,280.3867020005471,"[[472.9006652832031, 440.59930419921875], [699.8794555664062, 275.98663330078125]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221555_234_step7_realtime_frame_000039_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221555_234_step7_realtime_frame_000039_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:55.801,40,5,pause,-35.95088813929757,-35.95088813929757,-35.95088813929757,-35.802916700309794,-35.95088813929757,0.0,0.1479714389877742,0.1479714389877742,yolo_obb_long_edge,280.3867020005471,"[[472.9006652832031, 440.59930419921875], [699.8794555664062, 275.98663330078125]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221555_784_step7_realtime_frame_000040_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221555_784_step7_realtime_frame_000040_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:56.353,41,5,pause,-35.95165901902761,-35.95165901902761,-35.95165901902761,-35.802916700309794,-35.95088813929757,0.0007708797300409742,0.14874231871781518,0.14874231871781518,yolo_obb_long_edge,280.3889855629341,"[[472.8921203613281, 440.5871887207031], [699.8705444335938, 275.9701232910156]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221556_335_step7_realtime_frame_000041_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221556_335_step7_realtime_frame_000041_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:56.516,,5,pause,,,,-35.802916700309794,,,,,controller,,,,action_id=1,,measurement_output\save\07.17\20260717_221443\step7_a_route_overlays\step7_a_route_step_0005_cur_0016_target_0017.png,controller_step_ok
2026-07-17 22:15:57.585,42,6,pause,-35.95086994217411,-35.95086994217411,-35.95086994217411,-35.802916700309794,-35.95165901902761,0.0007890768535006032,0.14795324186431458,0.14795324186431458,yolo_obb_long_edge,280.39142510576227,"[[664.0599365234375, 226.5891571044922], [437.0772705078125, 391.20452880859375]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221557_568_step7_realtime_frame_000042_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221557_568_step7_realtime_frame_000042_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:58.135,43,6,pause,-35.95036614263446,-35.95036614263446,-35.95036614263446,-35.802916700309794,-35.95086994217411,0.000503799539650629,0.14744944232466395,0.14744944232466395,yolo_obb_long_edge,280.38918470959806,"[[472.8963623046875, 440.5946350097656], [699.878662109375, 275.9825744628906]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221558_118_step7_realtime_frame_000043_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221558_118_step7_realtime_frame_000043_YOLO_OBB_overlay.png,ok
2026-07-17 22:15:58.685,44,6,pause,-35.95036614263446,-35.95036614263446,-35.95036614263446,-35.802916700309794,-35.95036614263446,0.0,0.14744944232466395,0.14744944232466395,yolo_obb_long_edge,280.38918470959806,"[[472.8963623046875, 440.5946350097656], [699.878662109375, 275.9825744628906]]",,action_id=1,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221558_666_step7_realtime_frame_000044_raw.png,measurement_output\save\07.17\20260717_221443\ab_angle_realtime_yolo_obb\20260717_221558_666_step7_realtime_frame_000044_YOLO_OBB_overlay.png,ok
