index,time,action_name,annotated_frame_path,angle_deg,angle_source,ac_distance_px,a_center_x,a_center_y,b_center_x,b_center_y,c_center_x,c_center_y,a_mask_area_px,b_mask_area_px,c_mask_area_px
79,2026-06-10 18:08:23.929,ANGLE_rule_ab_edge_step_27_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000079_20260610_180823_890191_ANGLE_rule_ab_edge_step_27_before_move.png,133.97696981133217,rule_ab_guarded_bmask_nearest_to_a_center,122.73925900418119,489.8081140350877,567.6645833333333,472.35931317655843,472.0521836506159,547.9374858693195,397.5555053131359,9120,13395,8846
80,2026-06-10 18:08:24.205,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000080_20260610_180824_164657_ROUTE_SAFE_STAY.png,134.32990447777547,route_internal_pre_move_guarded_bmask_frame,122.51952303259166,489.8226015557476,567.4446845289542,473.6840096866515,470.9967711161664,547.9374858693195,397.5555053131359,9256,13627,8846
81,2026-06-10 18:08:24.522,ANGLE_rule_ab_edge_step_27_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000081_20260610_180824_480856_ANGLE_rule_ab_edge_step_27_after_move.png,134.15994613030333,rule_ab_guarded_bmask_nearest_to_a_center,122.82892555842803,489.59567732780266,567.7564676345377,473.12489838149435,471.4330795950041,547.9374858693195,397.5555053131359,9161,13531,8846
82,2026-06-10 18:08:24.979,ANGLE_rule_ab_edge_step_28_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000082_20260610_180824_939658_ANGLE_rule_ab_edge_step_28_before_move.png,134.50749826623667,rule_ab_guarded_bmask_nearest_to_a_center,122.74903255126577,489.79664341761116,567.6744768962511,473.263663003663,471.52930402930406,547.9374858693195,397.5555053131359,9176,13650,8846
83,2026-06-10 18:08:25.255,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000083_20260610_180825_215116_ROUTE_SAFE_STAY.png,134.1791997141051,route_internal_pre_move_guarded_bmask_frame,122.88811542373048,489.59544066317625,567.8156631762653,473.50701638380724,471.11946219969144,547.9374858693195,397.5555053131359,9168,13611,8846
84,2026-06-10 18:08:25.554,ANGLE_rule_ab_edge_step_28_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000084_20260610_180825_514706_ANGLE_rule_ab_edge_step_28_after_move.png,134.49888351112068,rule_ab_guarded_bmask_nearest_to_a_center,122.52126356520861,489.8606158833063,567.4460291734198,473.5893027698185,470.8886194989347,547.9374858693195,397.5555053131359,9255,13611,8846
85,2026-06-10 18:08:26.026,ANGLE_rule_ab_edge_step_29_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000085_20260610_180825_985942_ANGLE_rule_ab_edge_step_29_before_move.png,133.39997528485225,rule_ab_guarded_bmask_nearest_to_a_center,122.93724660284597,489.6621621621622,567.8641020052311,472.16997938751473,472.0401207302709,547.9374858693195,397.5555053131359,9176,13584,8846
86,2026-06-10 18:08:26.320,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000086_20260610_180826_280438_ROUTE_SAFE_STAY.png,134.16968451374197,route_internal_pre_move_guarded_bmask_frame,122.43982770295253,490.05257545057054,567.3625893142796,472.5720844131803,471.85472047389857,547.9374858693195,397.5555053131359,9377,13505,8846
87,2026-06-10 18:08:26.608,ANGLE_rule_ab_edge_step_29_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000087_20260610_180826_568810_ANGLE_rule_ab_edge_step_29_after_move.png,134.1499766189089,rule_ab_guarded_bmask_nearest_to_a_center,122.26502789398607,489.9046509164106,567.189320902638,472.5646631586749,471.8555547320833,547.9374858693195,397.5555053131359,9439,13493,8846
88,2026-06-10 18:08:27.065,ANGLE_rule_ab_edge_step_30_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000088_20260610_180827_024497_ANGLE_rule_ab_edge_step_30_before_move.png,133.97696981133217,rule_ab_guarded_bmask_nearest_to_a_center,122.82731932757176,489.52856519843,567.7555604012211,473.03596750369275,471.59490398818315,547.9374858693195,397.5555053131359,9172,13540,8846
89,2026-06-10 18:08:27.337,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000089_20260610_180827_297662_ROUTE_SAFE_STAY.png,134.0007563297427,route_internal_pre_move_guarded_bmask_frame,122.59660921709441,489.73354334129914,567.5227025852705,471.9945275446917,472.1821233126596,547.9374858693195,397.5555053131359,9206,13705,8846
90,2026-06-10 18:08:27.636,ANGLE_rule_ab_edge_step_30_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000090_20260610_180827_597212_ANGLE_rule_ab_edge_step_30_after_move.png,133.55587446906415,rule_ab_guarded_bmask_nearest_to_a_center,122.84590647978382,489.5781181619256,567.7736323851203,472.1430153573538,471.9094802126403,547.9374858693195,397.5555053131359,9140,13544,8846
91,2026-06-10 18:08:28.121,ANGLE_rule_ab_edge_step_31_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000091_20260610_180828_081089_ANGLE_rule_ab_edge_step_31_before_move.png,134.15994613030333,rule_ab_guarded_bmask_nearest_to_a_center,122.41287469887493,489.68380213385063,567.3394762366635,472.92474706447086,471.6142825492947,547.9374858693195,397.5555053131359,9279,13541,8846
92,2026-06-10 18:08:28.406,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000092_20260610_180828_366743_ROUTE_SAFE_STAY.png,133.99491399474581,route_internal_pre_move_guarded_bmask_frame,122.21881415627294,490.0709513203945,567.1413723618623,472.2689847827685,471.89281776078803,547.9374858693195,397.5555053131359,9429,13603,8846
93,2026-06-10 18:08:28.689,ANGLE_rule_ab_edge_step_31_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000093_20260610_180828_648981_ANGLE_rule_ab_edge_step_31_after_move.png,133.9890029476696,rule_ab_guarded_bmask_nearest_to_a_center,122.61185257912301,489.5227223544687,567.5401428262281,472.3064243137832,471.7058650378983,547.9374858693195,397.5555053131359,9242,13589,8846
94,2026-06-10 18:08:29.139,ANGLE_rule_ab_edge_step_32_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000094_20260610_180829_099771_ANGLE_rule_ab_edge_step_32_before_move.png,133.3634229583833,rule_ab_guarded_bmask_nearest_to_a_center,122.77182126198208,489.5248001751889,567.7000985437425,470.9837797057714,473.0109392682007,547.9374858693195,397.5555053131359,9133,13255,8846
95,2026-06-10 18:08:29.405,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000095_20260610_180829_365083_ROUTE_SAFE_STAY.png,133.95202335399352,route_internal_pre_move_guarded_bmask_frame,122.57732817911898,489.46444420391816,567.5062236172746,471.0507606567254,472.91105588190993,547.9374858693195,397.5555053131359,9239,13278,8846
96,2026-06-10 18:08:29.706,ANGLE_rule_ab_edge_step_32_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000096_20260610_180829_665992_ANGLE_rule_ab_edge_step_32_after_move.png,133.6521127198014,rule_ab_guarded_bmask_nearest_to_a_center,122.80133595244884,489.51802096985585,567.7296854521625,471.0344099003924,472.7724871717477,547.9374858693195,397.5555053131359,9156,13252,8846
97,2026-06-10 18:08:30.164,ANGLE_rule_ab_edge_step_33_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000097_20260610_180830_122957_ANGLE_rule_ab_edge_step_33_before_move.png,133.39997528485225,rule_ab_guarded_bmask_nearest_to_a_center,122.76701316339808,489.5678918093576,567.6948413131203,471.7239047339018,472.38282857982944,547.9374858693195,397.5555053131359,9169,13604,8846
98,2026-06-10 18:08:30.464,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000098_20260610_180830_423677_ROUTE_SAFE_STAY.png,131.89397290438356,route_internal_pre_move_guarded_bmask_frame,123.01685560950136,489.410777385159,567.9463339222615,473.25334796926455,471.27939992682036,547.9374858693195,397.5555053131359,9056,13665,8846
99,2026-06-10 18:08:30.756,ANGLE_rule_ab_edge_step_33_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000099_20260610_180830_716115_ANGLE_rule_ab_edge_step_33_after_move.png,134.32990447777547,rule_ab_guarded_bmask_nearest_to_a_center,122.57695284053132,489.8283889129493,567.502057167605,473.72028177282067,470.93711476372175,547.9374858693195,397.5555053131359,9236,13628,8846
100,2026-06-10 18:08:31.203,ANGLE_rule_ab_edge_step_34_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000100_20260610_180831_164078_ANGLE_rule_ab_edge_step_34_before_move.png,134.15994613030333,rule_ab_guarded_bmask_nearest_to_a_center,123.06806814812155,489.5776650865395,567.9958108257083,472.318756936737,472.23544210136885,547.9374858693195,397.5555053131359,9071,13515,8846
101,2026-06-10 18:08:31.472,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000101_20260610_180831_432064_ROUTE_SAFE_STAY.png,133.87669728592456,route_internal_pre_move_guarded_bmask_frame,122.97406899918738,489.4563596491228,567.9030701754386,473.6533858727379,471.0927466433158,547.9374858693195,397.5555053131359,9120,13704,8846
102,2026-06-10 18:08:31.754,ANGLE_rule_ab_edge_step_34_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000102_20260610_180831_713938_ANGLE_rule_ab_edge_step_34_after_move.png,133.5639163581542,rule_ab_guarded_bmask_nearest_to_a_center,122.73957990266938,489.53847819028033,567.6677129559476,472.5480918284491,471.94795895770284,547.9374858693195,397.5555053131359,9239,13547,8846
103,2026-06-10 18:08:32.207,ANGLE_rule_ab_edge_step_35_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000103_20260610_180832_167258_ANGLE_rule_ab_edge_step_35_before_move.png,133.9890029476696,rule_ab_guarded_bmask_nearest_to_a_center,122.86169436909923,489.535847811744,567.789861447108,471.86689746611665,472.0772687094873,547.9374858693195,397.5555053131359,9094,13576,8846
104,2026-06-10 18:08:32.491,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000104_20260610_180832_451701_ROUTE_SAFE_STAY.png,134.03443221259909,route_internal_pre_move_guarded_bmask_frame,122.4592293151789,490.0269980715663,567.3822584101135,472.0804854441218,472.27481200208473,547.9374858693195,397.5555053131359,9334,13431,8846
105,2026-06-10 18:08:32.791,ANGLE_rule_ab_edge_step_35_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000105_20260610_180832_751223_ANGLE_rule_ab_edge_step_35_after_move.png,134.1499766189089,rule_ab_guarded_bmask_nearest_to_a_center,122.9134155483652,489.48260678115366,567.8421400264201,473.5979268559749,471.35323746258854,547.9374858693195,397.5555053131359,9084,13699,8846
106,2026-06-10 18:08:33.258,ANGLE_rule_ab_edge_step_36_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000106_20260610_180833_218041_ANGLE_rule_ab_edge_step_36_before_move.png,134.16484370777908,rule_ab_guarded_bmask_nearest_to_a_center,122.61372692314585,489.8585108672262,567.53851947493,472.96463378617835,471.6623597164796,547.9374858693195,397.5555053131359,9294,13544,8846
107,2026-06-10 18:08:33.557,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000107_20260610_180833_517291_ROUTE_SAFE_STAY.png,134.15994613030333,route_internal_pre_move_guarded_bmask_frame,122.94214973849064,489.5792576419214,567.8698689956332,472.5507751650471,471.9998516430532,547.9374858693195,397.5555053131359,9160,13481,8846
108,2026-06-10 18:08:33.873,ANGLE_rule_ab_edge_step_36_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000108_20260610_180833_833614_ANGLE_rule_ab_edge_step_36_after_move.png,133.99491399474581,rule_ab_guarded_bmask_nearest_to_a_center,122.48239017301626,489.83815522579266,567.4073876374506,471.391050146166,472.4917922194738,547.9374858693195,397.5555053131359,9367,13341,8846
109,2026-06-10 18:08:34.341,ANGLE_rule_ab_edge_step_37_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000109_20260610_180834_302507_ANGLE_rule_ab_edge_step_37_before_move.png,133.83086067209257,rule_ab_guarded_bmask_nearest_to_a_center,122.17118883906771,490.22538477756694,567.0921357790428,471.1951605608322,472.6834765566109,547.9374858693195,397.5555053131359,9486,13266,8846
110,2026-06-10 18:08:34.623,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000110_20260610_180834_583819_ROUTE_SAFE_STAY.png,134.32990447777547,route_internal_pre_move_guarded_bmask_frame,123.05332227150049,489.51876379690947,567.9816777041942,473.2266392841426,471.4209329617134,547.9374858693195,397.5555053131359,9060,13634,8846
111,2026-06-10 18:08:34.929,ANGLE_rule_ab_edge_step_37_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000111_20260610_180834_890328_ANGLE_rule_ab_edge_step_37_after_move.png,134.32990447777547,rule_ab_guarded_bmask_nearest_to_a_center,122.97857207890713,489.6179664363277,567.9058900954261,473.2316384180791,471.429231785164,547.9374858693195,397.5555053131359,9117,13629,8846
112,2026-06-10 18:08:35.406,ANGLE_rule_ab_edge_step_38_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000112_20260610_180835_364935_ANGLE_rule_ab_edge_step_38_before_move.png,134.32990447777547,rule_ab_guarded_bmask_nearest_to_a_center,122.44366694575739,489.9339652785174,567.3676642879966,473.25112074667453,471.3335048136988,547.9374858693195,397.5555053131359,9389,13607,8846
113,2026-06-10 18:08:35.695,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000113_20260610_180835_654867_ROUTE_SAFE_STAY.png,134.33380002981687,route_internal_pre_move_guarded_bmask_frame,122.37578569082021,489.96684730634365,567.2994368292424,473.7141080962481,470.9428069918818,547.9374858693195,397.5555053131359,9411,13673,8846
114,2026-06-10 18:08:35.995,ANGLE_rule_ab_edge_step_38_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000114_20260610_180835_955119_ANGLE_rule_ab_edge_step_38_after_move.png,134.16484370777908,rule_ab_guarded_bmask_nearest_to_a_center,122.33079009727173,489.9776757103183,567.2543259987182,472.96747727104736,471.59176583635156,547.9374858693195,397.5555053131359,9362,13529,8846
115,2026-06-10 18:08:36.462,ANGLE_rule_ab_edge_step_39_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000115_20260610_180836_422050_ANGLE_rule_ab_edge_step_39_before_move.png,133.970845195694,rule_ab_guarded_bmask_nearest_to_a_center,122.31067209365396,490.0004267577083,567.2339699135815,472.7657948868645,471.83389656185716,547.9374858693195,397.5555053131359,9373,13612,8846
116,2026-06-10 18:08:36.760,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000116_20260610_180836_720531_ROUTE_SAFE_STAY.png,134.16968451374197,route_internal_pre_move_guarded_bmask_frame,122.43147366592412,490.02731832248423,567.3544979191122,473.0108231482845,471.61522603445735,547.9374858693195,397.5555053131359,9371,13582,8846
117,2026-06-10 18:08:37.054,ANGLE_rule_ab_edge_step_39_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000117_20260610_180837_014677_ANGLE_rule_ab_edge_step_39_after_move.png,134.16968451374197,rule_ab_guarded_bmask_nearest_to_a_center,122.58791177150779,490.0215811965812,567.5110042735042,473.0038139944257,471.6956139064105,547.9374858693195,397.5555053131359,9360,13634,8846
118,2026-06-10 18:08:37.506,ANGLE_rule_ab_edge_step_40_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000118_20260610_180837_466702_ANGLE_rule_ab_edge_step_40_before_move.png,134.49888351112068,rule_ab_guarded_bmask_nearest_to_a_center,123.02528705894764,489.4675038554748,567.9541749283983,473.5830138602182,470.94883515187263,547.9374858693195,397.5555053131359,9078,13564,8846
119,2026-06-10 18:08:37.790,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000119_20260610_180837_750852_ROUTE_SAFE_STAY.png,134.16968451374197,route_internal_pre_move_guarded_bmask_frame,122.90287875852061,489.42490161783996,567.8322037603848,472.846387326029,471.68603790346464,547.9374858693195,397.5555053131359,9148,13508,8846
120,2026-06-10 18:08:38.089,ANGLE_rule_ab_edge_step_40_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000120_20260610_180838_048018_ANGLE_rule_ab_edge_step_40_after_move.png,133.99491399474581,rule_ab_guarded_bmask_nearest_to_a_center,122.46314633879022,489.8485957172065,567.3880340040891,472.4230998509687,471.96870342771984,547.9374858693195,397.5555053131359,9293,13420,8846
121,2026-06-10 18:08:38.559,ANGLE_rule_ab_edge_step_41_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000121_20260610_180838_519249_ANGLE_rule_ab_edge_step_41_before_move.png,134.32990447777547,rule_ab_guarded_bmask_nearest_to_a_center,122.46311750052375,490.03733474352197,567.386039132734,472.673895223191,471.682092555332,547.9374858693195,397.5555053131359,9455,13419,8846
122,2026-06-10 18:08:38.834,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000122_20260610_180838_795124_ROUTE_SAFE_STAY.png,134.16968451374197,route_internal_pre_move_guarded_bmask_frame,122.37142651539932,490.20587924288884,567.2925875013218,472.33495290775903,471.8586485274331,547.9374858693195,397.5555053131359,9457,13378,8846
123,2026-06-10 18:08:39.137,ANGLE_rule_ab_edge_step_41_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000123_20260610_180839_097947_ANGLE_rule_ab_edge_step_41_after_move.png,134.3376505526278,rule_ab_guarded_bmask_nearest_to_a_center,122.83581221369617,489.7950571983596,567.761277789769,472.9349173553719,471.6516381345927,547.9374858693195,397.5555053131359,9266,13552,8846
124,2026-06-10 18:08:39.587,ANGLE_rule_ab_edge_step_42_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000124_20260610_180839_547333_ANGLE_rule_ab_edge_step_42_before_move.png,134.16484370777908,rule_ab_guarded_bmask_nearest_to_a_center,123.31205221981013,489.2645819472167,568.2430694167222,471.8465012958164,472.2213994816735,547.9374858693195,397.5555053131359,9018,13505,8846
125,2026-06-10 18:08:39.869,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000125_20260610_180839_830009_ROUTE_SAFE_STAY.png,134.16484370777908,route_internal_pre_move_guarded_bmask_frame,123.21369229115945,489.1339484215207,568.1460649177412,472.7341537549114,471.67758914671214,547.9374858693195,397.5555053131359,8996,13489,8846
126,2026-06-10 18:08:40.153,ANGLE_rule_ab_edge_step_42_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000126_20260610_180840_113093_ANGLE_rule_ab_edge_step_42_after_move.png,134.0065311437174,rule_ab_guarded_bmask_nearest_to_a_center,123.19397431457752,489.348032714412,568.124115826702,472.21596139569414,472.1561247216036,547.9374858693195,397.5555053131359,9048,13470,8846
127,2026-06-10 18:08:40.607,ANGLE_rule_ab_edge_step_43_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000127_20260610_180840_566983_ANGLE_rule_ab_edge_step_43_before_move.png,134.3376505526278,rule_ab_guarded_bmask_nearest_to_a_center,123.28226854575951,489.3204389270672,568.2127022833075,472.6612272022447,471.7872701764749,547.9374858693195,397.5555053131359,9022,13543,8846
128,2026-06-10 18:08:40.902,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000128_20260610_180840_863060_ROUTE_SAFE_STAY.png,134.0065311437174,route_internal_pre_move_guarded_bmask_frame,123.34178669204313,489.2149750415973,568.27332224071,471.86234072328205,472.2765706709877,547.9374858693195,397.5555053131359,9015,13577,8846
129,2026-06-10 18:08:41.213,ANGLE_rule_ab_edge_step_43_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000129_20260610_180841_173471_ANGLE_rule_ab_edge_step_43_after_move.png,134.3452195977323,rule_ab_guarded_bmask_nearest_to_a_center,123.13853642335602,489.25325678957824,568.069662177081,472.1558816989104,472.13742494996666,547.9374858693195,397.5555053131359,9058,13491,8846
130,2026-06-10 18:08:41.671,ANGLE_rule_ab_edge_step_44_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000130_20260610_180841_631421_ANGLE_rule_ab_edge_step_44_before_move.png,134.3376505526278,rule_ab_guarded_bmask_nearest_to_a_center,123.16040604068463,489.443881484745,568.0895473069721,473.17182994454714,471.2539001848429,547.9374858693195,397.5555053131359,9079,13525,8846
131,2026-06-10 18:08:41.939,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000131_20260610_180841_899787_ROUTE_SAFE_STAY.png,134.3259631020155,route_internal_pre_move_guarded_bmask_frame,123.24460190872945,489.45237308666447,568.1736592886245,473.44513807285546,471.2878965922444,547.9374858693195,397.5555053131359,9081,13616,8846
132,2026-06-10 18:08:42.252,ANGLE_rule_ab_edge_step_44_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000132_20260610_180842_212390_ANGLE_rule_ab_edge_step_44_after_move.png,131.94130242590418,rule_ab_guarded_bmask_nearest_to_a_center,123.15854991445012,489.32394210584465,568.0889404485692,473.42301470588234,471.2091911764706,547.9374858693195,397.5555053131359,9051,13600,8846
133,2026-06-10 18:08:42.702,ANGLE_rule_ab_edge_step_45_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000133_20260610_180842_662734_ANGLE_rule_ab_edge_step_45_before_move.png,134.16968451374197,rule_ab_guarded_bmask_nearest_to_a_center,123.0148983723468,489.42174863387976,567.944262295082,473.1746734558335,471.32602759943916,547.9374858693195,397.5555053131359,9150,13551,8846
134,2026-06-10 18:08:42.987,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000134_20260610_180842_948230_ROUTE_SAFE_STAY.png,134.33380002981687,route_internal_pre_move_guarded_bmask_frame,122.57390171133432,489.82085532694174,567.4990843477324,473.62235760422783,470.95750146799764,547.9374858693195,397.5555053131359,9283,13624,8846
135,2026-06-10 18:08:43.270,ANGLE_rule_ab_edge_step_45_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000135_20260610_180843_231032_ANGLE_rule_ab_edge_step_45_after_move.png,134.15499077679797,rule_ab_guarded_bmask_nearest_to_a_center,122.95672732433326,489.54291657543246,567.8848259251149,473.02736686390534,471.5503698224852,547.9374858693195,397.5555053131359,9134,13520,8846
136,2026-06-10 18:08:43.722,ANGLE_rule_ab_edge_step_46_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000136_20260610_180843_682650_ANGLE_rule_ab_edge_step_46_before_move.png,134.16968451374197,rule_ab_guarded_bmask_nearest_to_a_center,122.54799117196679,489.9736111111111,567.4715811965812,472.92344568183495,471.69924035695846,547.9374858693195,397.5555053131359,9360,13559,8846
137,2026-06-10 18:08:44.003,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000137_20260610_180843_963257_ROUTE_SAFE_STAY.png,134.1744695295579,route_internal_pre_move_guarded_bmask_frame,122.58238521592143,490.13269333333335,567.50432,473.0818790957956,471.6877254988587,547.9374858693195,397.5555053131359,9375,13581,8846
138,2026-06-10 18:08:44.305,ANGLE_rule_ab_edge_step_46_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000138_20260610_180844_265736_ANGLE_rule_ab_edge_step_46_after_move.png,134.31793960682734,rule_ab_guarded_bmask_nearest_to_a_center,123.20475384453793,489.52759454705364,568.1330255057168,473.7118975249674,471.2273845708496,547.9374858693195,397.5555053131359,9096,13818,8846
139,2026-06-10 18:08:44.757,ANGLE_rule_ab_edge_step_47_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000139_20260610_180844_716853_ANGLE_rule_ab_edge_step_47_before_move.png,134.16968451374197,rule_ab_guarded_bmask_nearest_to_a_center,123.35399047706719,489.4976313760053,568.282582350997,472.55139495300824,472.14393546954784,547.9374858693195,397.5555053131359,9077,13513,8846
140,2026-06-10 18:08:45.055,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000140_20260610_180845_015762_ROUTE_SAFE_STAY.png,134.3219750892487,route_internal_pre_move_guarded_bmask_frame,123.40029006338926,489.2200712060525,568.3317757009346,473.37087164398673,471.2383964692902,547.9374858693195,397.5555053131359,8988,13595,8846
141,2026-06-10 18:08:45.371,ANGLE_rule_ab_edge_step_47_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000141_20260610_180845_331542_ANGLE_rule_ab_edge_step_47_after_move.png,134.1791997141051,rule_ab_guarded_bmask_nearest_to_a_center,123.33911754067937,489.5085625897691,568.2675947409126,473.05405604177395,471.82084283297786,547.9374858693195,397.5555053131359,9051,13597,8846
142,2026-06-10 18:08:45.843,ANGLE_rule_ab_edge_step_48_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000142_20260610_180845_803175_ANGLE_rule_ab_edge_step_48_before_move.png,134.16968451374197,rule_ab_guarded_bmask_nearest_to_a_center,123.44082032349833,489.22325321408607,568.3722750139743,472.537658298156,472.20958305561726,547.9374858693195,397.5555053131359,8945,13503,8846
143,2026-06-10 18:08:46.129,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000143_20260610_180846_090503_ROUTE_SAFE_STAY.png,134.15499077679797,route_internal_pre_move_guarded_bmask_frame,122.95781041023676,489.6925856970759,567.8843500164276,473.02113664917596,471.612962826103,547.9374858693195,397.5555053131359,9131,13531,8846
144,2026-06-10 18:08:46.433,ANGLE_rule_ab_edge_step_48_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000144_20260610_180846_393708_ANGLE_rule_ab_edge_step_48_after_move.png,134.16968451374197,rule_ab_guarded_bmask_nearest_to_a_center,122.50419764552485,490.09288917360664,567.4265428144352,472.5937523187653,472.1146397566224,547.9374858693195,397.5555053131359,9366,13477,8846
145,2026-06-10 18:08:46.906,ANGLE_rule_ab_edge_step_49_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000145_20260610_180846_865243_ANGLE_rule_ab_edge_step_49_before_move.png,134.16968451374197,rule_ab_guarded_bmask_nearest_to_a_center,122.71689487399425,489.80956999676687,567.6422028235801,473.17046294926786,471.54636888034315,547.9374858693195,397.5555053131359,9279,13522,8846
146,2026-06-10 18:08:47.203,ROUTE_SAFE_STAY,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000146_20260610_180847_163275_ROUTE_SAFE_STAY.png,134.1744695295579,route_internal_pre_move_guarded_bmask_frame,123.26253779011596,489.5639188891338,568.1904342076261,472.77337360937156,472.0970308701098,547.9374858693195,397.5555053131359,9074,13573,8846
147,2026-06-10 18:08:47.491,ANGLE_rule_ab_edge_step_49_after_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000147_20260610_180847_450734_ANGLE_rule_ab_edge_step_49_after_move.png,134.1744695295579,rule_ab_guarded_bmask_nearest_to_a_center,123.1772042884404,489.5239250275634,568.1055126791621,472.2678145497913,472.21325283243885,547.9374858693195,397.5555053131359,9070,13416,8846
148,2026-06-10 18:08:47.946,ANGLE_rule_ab_edge_step_50_before_move,measurement_output\rule_ab_from_measurement\annotated_frames\frame_000148_20260610_180847_907072_ANGLE_rule_ab_edge_step_50_before_move.png,133.73400099960526,rule_ab_guarded_bmask_nearest_to_a_center,123.26005622795432,489.50856448226324,568.1885291192397,473.5497320707627,471.2528811568671,547.9374858693195,397.5555053131359,9049,13623,8846
