cycle,time,ok,aligned,reason,center_x,center_y,target_x,target_y,dx,dy,tolerance_px,color_area_px,a_mask_area_px,b_mask_area_px,action_code,action_name,moved,dry_run,ch1_distance,ch2_distance,overlay_path,frame_path,b_mask_path,color_mask_path,a_mask_path,b_mask_path
1,2026-06-25 20:24:29,True,True,center_aligned,490.1762034514078,396.2243415077203,494.118,403.529,3.941796548592208,7.304658492279714,10.0,1101,8694,22129,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_202429_858_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_202429_858_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202429_858_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_202429_858_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202429_858_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202429_858_action_0_b_mask.png
1,2026-06-25 20:25:00,True,True,center_aligned,487.9100790513834,396.0197628458498,494.118,403.529,6.207920948616618,7.509237154150185,10.0,1012,8728,22233,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_202500_700_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_202500_700_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202500_700_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_202500_700_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202500_700_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202500_700_action_0_b_mask.png
1,2026-06-25 20:25:39,True,True,center_aligned,488.3091732729332,394.6919592298981,494.118,403.529,5.808826727066787,8.837040770101908,10.0,883,8902,22293,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_202539_409_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_202539_409_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202539_409_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_202539_409_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202539_409_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202539_409_action_0_b_mask.png
1,2026-06-25 20:26:22,True,False,moving,486.8719008264463,391.67045454545456,494.118,403.529,7.246099173553716,11.858545454545435,10.0,968,8912,22157,-20,下,True,False,20.0,20.0,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_202617_742_action_-20_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_202617_742_action_-20_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202617_742_action_-20_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_202617_742_action_-20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202617_742_action_-20_b_mask.png
2,2026-06-25 20:26:23,True,True,center_aligned,487.9892933618844,396.65845824411133,494.118,403.529,6.128706638115602,6.870541755888667,10.0,934,8910,22160,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0002_20260625_202623_631_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0002_20260625_202623_631_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_202623_631_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0002_20260625_202623_631_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_202623_631_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_202623_631_action_0_b_mask.png
1,2026-06-25 20:26:54,True,True,center_aligned,487.5720524017467,395.01965065502185,494.118,403.529,6.545947598253292,8.509349344978148,10.0,916,8926,22276,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_202654_861_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_202654_861_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202654_861_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_202654_861_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202654_861_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202654_861_action_0_b_mask.png
1,2026-06-25 20:27:35,True,False,moving,488.775406504065,392.3241869918699,494.118,403.529,5.3425934959349775,11.204813008130088,10.0,984,8877,22332,-20,下,True,False,20.0,20.0,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_202730_482_action_-20_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_202730_482_action_-20_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202730_482_action_-20_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_202730_482_action_-20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202730_482_action_-20_b_mask.png
2,2026-06-25 20:27:36,True,True,center_aligned,489.2743961352657,397.7845410628019,494.118,403.529,4.843603864734291,5.74445893719809,10.0,1035,8770,22129,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0002_20260625_202736_441_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0002_20260625_202736_441_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_202736_441_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0002_20260625_202736_441_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_202736_441_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_202736_441_action_0_b_mask.png
1,2026-06-25 20:28:07,True,True,center_aligned,486.6587837837838,399.44707207207205,494.118,403.529,7.459216216216191,4.08192792792795,10.0,888,8875,22315,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_202807_511_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_202807_511_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202807_511_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_202807_511_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202807_511_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202807_511_action_0_b_mask.png
1,2026-06-25 20:28:39,True,True,center_aligned,487.963963963964,396.5925925925926,494.118,403.529,6.154036036036018,6.936407407407387,10.0,999,9452,24558,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_202839_879_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_202839_879_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202839_879_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_202839_879_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202839_879_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202839_879_action_0_b_mask.png
1,2026-06-25 20:29:49,True,True,center_aligned,487.3052083333333,393.65729166666665,494.118,403.529,6.812791666666669,9.871708333333345,10.0,960,8674,22249,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_202949_065_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_202949_065_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202949_065_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_202949_065_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202949_065_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_202949_065_action_0_b_mask.png
1,2026-06-25 20:30:43,True,False,moving,487.67910447761193,391.8262260127932,494.118,403.529,6.438895522388066,11.702773987206797,10.0,938,8745,22430,-20,下,True,False,20.0,20.0,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_203038_566_action_-20_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_203038_566_action_-20_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203038_566_action_-20_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_203038_566_action_-20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203038_566_action_-20_b_mask.png
2,2026-06-25 20:30:44,True,True,center_aligned,487.59893617021277,395.668085106383,494.118,403.529,6.519063829787228,7.860914893617007,10.0,940,8622,22282,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0002_20260625_203044_440_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0002_20260625_203044_440_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_203044_440_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0002_20260625_203044_440_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_203044_440_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_203044_440_action_0_b_mask.png
1,2026-06-25 20:31:24,True,True,center_aligned,485.25129802699894,394.66770508826585,494.118,403.529,8.866701973001057,8.861294911734149,10.0,963,8813,22288,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_203124_643_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_203124_643_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203124_643_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_203124_643_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203124_643_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203124_643_action_0_b_mask.png
1,2026-06-25 20:32:23,True,False,moving,486.9812909260992,391.4125350795136,494.118,403.529,7.136709073900818,12.116464920486408,10.0,1069,8733,22555,-20,下,True,False,20.0,20.0,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_203219_077_action_-20_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_203219_077_action_-20_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203219_077_action_-20_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_203219_077_action_-20_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203219_077_action_-20_b_mask.png
2,2026-06-25 20:32:24,True,True,center_aligned,486.88922155688624,399.50399201596804,494.118,403.529,7.228778443113754,4.025007984031959,10.0,1002,8712,22465,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0002_20260625_203224_942_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0002_20260625_203224_942_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_203224_942_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0002_20260625_203224_942_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_203224_942_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_203224_942_action_0_b_mask.png
1,2026-06-25 20:33:28,True,True,center_aligned,484.2168550873587,397.9691675231244,494.118,403.529,9.901144912641314,5.559832476875613,10.0,973,8814,22382,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_203328_185_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_203328_185_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203328_185_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_203328_185_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203328_185_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203328_185_action_0_b_mask.png
1,2026-06-25 20:35:11,True,True,center_aligned,484.45390070921985,395.8014184397163,494.118,403.529,9.664099290780143,7.7275815602836815,10.0,987,8702,22535,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_203511_073_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_203511_073_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203511_073_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_203511_073_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203511_073_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203511_073_action_0_b_mask.png
1,2026-06-25 20:36:52,True,False,moving,481.4225888324873,392.2182741116751,494.118,403.529,12.695411167512702,11.310725888324896,10.0,788,8630,22495,-2,右下,True,False,0.0,20.0,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0001_20260625_203650_159_action_-2_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0001_20260625_203650_159_action_-2_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203650_159_action_-2_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0001_20260625_203650_159_action_-2_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0001_20260625_203650_159_action_-2_b_mask.png
2,2026-06-25 20:36:58,True,False,moving,482.14111261872455,394.4966078697422,494.118,403.529,11.976887381275446,9.03239213025779,10.0,737,8724,22646,10,右,True,False,-20.0,20.0,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0002_20260625_203653_647_action_10_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0002_20260625_203653_647_action_10_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_203653_647_action_10_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0002_20260625_203653_647_action_10_color_region_mask.png,,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0002_20260625_203653_647_action_10_b_mask.png
3,2026-06-25 20:36:59,True,True,center_aligned,490.0131578947368,402.90241228070175,494.118,403.529,4.104842105263174,0.626587719298243,10.0,912,8598,22482,0,,False,,,,measurement_output\step9_color_center_align\run_20260625_201427_123\overlays\step9_cycle_0003_20260625_203659_564_action_0_overlay.png,measurement_output\step9_color_center_align\run_20260625_201427_123\frames\step9_cycle_0003_20260625_203659_564_action_0_frame.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0003_20260625_203659_564_action_0_b_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\masks\step9_cycle_0003_20260625_203659_564_action_0_color_region_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0003_20260625_203659_564_action_0_a_mask.png,measurement_output\step9_color_center_align\run_20260625_201427_123\ab_masks\step9_cycle_0003_20260625_203659_564_action_0_b_mask.png
